module,mutant_id,killed_count,killed_by,classification,explanation
template,957,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,958,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,959,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,960,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,961,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,962,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,963,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,964,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,965,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,966,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,967,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,968,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,969,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,970,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,971,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,972,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,973,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,974,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,975,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,976,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,977,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,978,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,979,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,980,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,981,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,982,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,983,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,984,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,985,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,986,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,987,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,988,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,989,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,990,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,991,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,992,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,993,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,994,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,995,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,996,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,997,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,998,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,999,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,1000,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,1001,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,1002,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,1003,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,1004,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,1005,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,1006,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,1007,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,1008,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,1009,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,1010,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,1011,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,1012,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,1013,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,1014,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,1015,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
